"team","location","target","forecast.date","season","observation","observation2","score"
"kot","region9","2wk",2016-03-21,"2015/2016",3.00441,NA,-2.1982250776698
"kot","region9","2wk",2016-03-28,"2015/2016",2.79596,NA,-2.1982250776698
"kot","region9","2wk",2016-04-04,"2015/2016",2.25215,NA,-2.1982250776698
"kot","region9","2wk",2016-04-11,"2015/2016",2.04201,NA,-2.1982250776698
"kot","region9","2wk",2016-04-18,"2015/2016",1.77389,NA,-2.1982250776698
"kot","region9","2wk",2016-04-25,"2015/2016",1.76207,NA,-2.1982250776698
"kot","region9","2wk",2016-05-02,"2015/2016",1.82169,NA,-2.1982250776698
"kot","region9","2wk",2016-05-09,"2015/2016",1.53927,NA,-2.1982250776698
"kot","region9","2wk",2016-05-16,"2015/2016",1.54039,NA,-2.1982250776698
"kot","region9","3wk",2015-11-02,"2015/2016",1.78976,NA,-2.1982250776698
"kot","region9","3wk",2015-11-09,"2015/2016",2.04532,NA,-2.1982250776698
"kot","region9","3wk",2015-11-16,"2015/2016",2.3103,NA,-2.1982250776698
"kot","region9","3wk",2015-11-23,"2015/2016",2.00403,NA,-2.1982250776698
"kot","region9","3wk",2015-12-01,"2015/2016",2.0343,NA,-2.1982250776698
"kot","region9","3wk",2015-12-07,"2015/2016",2.12648,NA,-2.1982250776698
"kot","region9","3wk",2015-12-14,"2015/2016",2.80184,NA,-2.1982250776698
"kot","region9","3wk",2015-12-21,"2015/2016",3.03653,NA,-2.1982250776698
"kot","region9","3wk",2015-12-30,"2015/2016",2.42695,NA,-2.1982250776698
"kot","region9","3wk",2016-01-06,"2015/2016",2.40393,NA,-2.1982250776698
"kot","region9","3wk",2016-01-11,"2015/2016",2.64512,NA,-2.1982250776698
"kot","region9","3wk",2016-01-18,"2015/2016",2.82762,NA,-2.1982250776698
"kot","region9","3wk",2016-01-25,"2015/2016",3.24343,NA,-2.1982250776698
"kot","region9","3wk",2016-02-01,"2015/2016",3.96877,NA,-2.1982250776698
"kot","region9","3wk",2016-02-08,"2015/2016",4.3744,NA,-2.1982250776698
"kot","region9","3wk",2016-02-15,"2015/2016",3.93795,NA,-2.1982250776698
"kot","region9","3wk",2016-02-22,"2015/2016",3.84237,NA,-2.1982250776698
"kot","region9","3wk",2016-02-29,"2015/2016",3.80214,NA,-2.1982250776698
"kot","region9","3wk",2016-03-07,"2015/2016",3.33579,NA,-2.1982250776698
"kot","region9","3wk",2016-03-14,"2015/2016",3.00441,NA,-2.1982250776698
"kot","region9","3wk",2016-03-21,"2015/2016",2.79596,NA,-2.1982250776698
"kot","region9","3wk",2016-03-28,"2015/2016",2.25215,NA,-2.1982250776698
"kot","region9","3wk",2016-04-04,"2015/2016",2.04201,NA,-2.1982250776698
"kot","region9","3wk",2016-04-11,"2015/2016",1.77389,NA,-2.1982250776698
"kot","region9","3wk",2016-04-18,"2015/2016",1.76207,NA,-2.1982250776698
"kot","region9","3wk",2016-04-25,"2015/2016",1.82169,NA,-2.1982250776698
"kot","region9","3wk",2016-05-02,"2015/2016",1.53927,NA,-2.1982250776698
"kot","region9","3wk",2016-05-09,"2015/2016",1.54039,NA,-2.1982250776698
"kot","region9","3wk",2016-05-16,"2015/2016",1.43685,NA,-2.1982250776698
"kot","region9","4wk",2015-11-02,"2015/2016",2.04532,NA,-2.1982250776698
"kot","region9","4wk",2015-11-09,"2015/2016",2.3103,NA,-2.1982250776698
"kot","region9","4wk",2015-11-16,"2015/2016",2.00403,NA,-2.1982250776698
"kot","region9","4wk",2015-11-23,"2015/2016",2.0343,NA,-2.1982250776698
"kot","region9","4wk",2015-12-01,"2015/2016",2.12648,NA,-2.1982250776698
"kot","region9","4wk",2015-12-07,"2015/2016",2.80184,NA,-2.1982250776698
"kot","region9","4wk",2015-12-14,"2015/2016",3.03653,NA,-2.1982250776698
"kot","region9","4wk",2015-12-21,"2015/2016",2.42695,NA,-2.1982250776698
"kot","region9","4wk",2015-12-30,"2015/2016",2.40393,NA,-2.1982250776698
"kot","region9","4wk",2016-01-06,"2015/2016",2.64512,NA,-2.1982250776698
"kot","region9","4wk",2016-01-11,"2015/2016",2.82762,NA,-2.1982250776698
"kot","region9","4wk",2016-01-18,"2015/2016",3.24343,NA,-2.1982250776698
"kot","region9","4wk",2016-01-25,"2015/2016",3.96877,NA,-2.1982250776698
"kot","region9","4wk",2016-02-01,"2015/2016",4.3744,NA,-2.1982250776698
"kot","region9","4wk",2016-02-08,"2015/2016",3.93795,NA,-2.1982250776698
"kot","region9","4wk",2016-02-15,"2015/2016",3.84237,NA,-2.1982250776698
"kot","region9","4wk",2016-02-22,"2015/2016",3.80214,NA,-2.1982250776698
"kot","region9","4wk",2016-02-29,"2015/2016",3.33579,NA,-2.1982250776698
"kot","region9","4wk",2016-03-07,"2015/2016",3.00441,NA,-2.1982250776698
"kot","region9","4wk",2016-03-14,"2015/2016",2.79596,NA,-2.1982250776698
"kot","region9","4wk",2016-03-21,"2015/2016",2.25215,NA,-2.1982250776698
"kot","region9","4wk",2016-03-28,"2015/2016",2.04201,NA,-2.1982250776698
"kot","region9","4wk",2016-04-04,"2015/2016",1.77389,NA,-2.1982250776698
"kot","region9","4wk",2016-04-11,"2015/2016",1.76207,NA,-2.1982250776698
"kot","region9","4wk",2016-04-18,"2015/2016",1.82169,NA,-2.1982250776698
"kot","region9","4wk",2016-04-25,"2015/2016",1.53927,NA,-2.1982250776698
"kot","region9","4wk",2016-05-02,"2015/2016",1.54039,NA,-2.1982250776698
"kot","region9","4wk",2016-05-09,"2015/2016",1.43685,NA,-2.1982250776698
"kot","region9","4wk",2016-05-16,"2015/2016",1.38684,NA,-2.1982250776698
"kot","us","1wk",2015-11-02,"2015/2016",1.39238,NA,-2.1982250776698
"kot","us","1wk",2015-11-09,"2015/2016",1.47952,NA,-2.1982250776698
"kot","us","1wk",2015-11-16,"2015/2016",1.54546,NA,-2.1982250776698
"kot","us","1wk",2015-11-23,"2015/2016",1.64238,NA,-2.1982250776698
"kot","us","1wk",2015-12-01,"2015/2016",1.94444,NA,-2.1982250776698
"kot","us","1wk",2015-12-07,"2015/2016",1.72387,NA,-2.1982250776698
"kot","us","1wk",2015-12-14,"2015/2016",1.83466,NA,-2.1982250776698
"kot","us","1wk",2015-12-21,"2015/2016",1.92413,NA,-0.185258413946088
"kot","us","1wk",2015-12-30,"2015/2016",2.36367,NA,-0.188794068598273
"kot","us","1wk",2016-01-06,"2015/2016",2.46448,NA,-1.47419566442304
"kot","us","1wk",2016-01-11,"2015/2016",1.9951,NA,-2.46360865600562
"kot","us","1wk",2016-01-18,"2015/2016",2.04124,NA,-0.302799031265618
"kot","us","1wk",2016-01-25,"2015/2016",2.15824,NA,-0.357234236880831
"kot","us","1wk",2016-02-01,"2015/2016",2.28139,NA,-0.0720758355027107
"kot","us","1wk",2016-02-08,"2015/2016",2.41851,NA,-0.042985128641311
"kot","us","1wk",2016-02-15,"2015/2016",2.84596,NA,-0.079390605080649
"kot","us","1wk",2016-02-22,"2015/2016",3.16601,NA,-0.0511389613606318
"kot","us","1wk",2016-02-29,"2015/2016",3.18382,NA,-0.0761402641044334
"kot","us","1wk",2016-03-07,"2015/2016",3.34967,NA,-0.0297936639443011
"kot","us","1wk",2016-03-14,"2015/2016",3.5683,NA,-0.127254784086868
"kot","us","1wk",2016-03-21,"2015/2016",3.08262,NA,-2.05334049464672
"kot","us","1wk",2016-03-28,"2015/2016",2.79466,NA,-0.0626040732305358
"kot","us","1wk",2016-04-04,"2015/2016",2.48194,NA,-0.393904286434675
"kot","us","1wk",2016-04-11,"2015/2016",2.1,NA,-0.390605993684945
"kot","us","1wk",2016-04-18,"2015/2016",2.00328,NA,-0.0646183649447197
"kot","us","1wk",2016-04-25,"2015/2016",1.90477,NA,-0.0565539829974764
"kot","us","1wk",2016-05-02,"2015/2016",1.7318,NA,-0.0988393541706179
"kot","us","1wk",2016-05-09,"2015/2016",1.60558,NA,-0.0263931596060021
"kot","us","1wk",2016-05-16,"2015/2016",1.40574,NA,-0.0897462885783412
"kot","us","2wk",2015-11-02,"2015/2016",1.47952,NA,-2.1982250776698
"kot","us","2wk",2015-11-09,"2015/2016",1.54546,NA,-2.1982250776698
"kot","us","2wk",2015-11-16,"2015/2016",1.64238,NA,-2.1982250776698
"kot","us","2wk",2015-11-23,"2015/2016",1.94444,NA,-2.1982250776698
"kot","us","2wk",2015-12-01,"2015/2016",1.72387,NA,-2.1982250776698
"kot","us","2wk",2015-12-07,"2015/2016",1.83466,NA,-2.1982250776698
"kot","us","2wk",2015-12-14,"2015/2016",1.92413,NA,-2.1982250776698
"kot","us","2wk",2015-12-21,"2015/2016",2.36367,NA,-0.17008007281142
"kot","us","2wk",2015-12-30,"2015/2016",2.46448,NA,-0.891645859691154
"kot","us","2wk",2016-01-06,"2015/2016",1.9951,NA,-1.24934416928924
"kot","us","2wk",2016-01-11,"2015/2016",2.04124,NA,-1.10549192315798
"kot","us","2wk",2016-01-18,"2015/2016",2.15824,NA,-0.0338340822627454
"kot","us","2wk",2016-01-25,"2015/2016",2.28139,NA,-0.04400711017464
"kot","us","2wk",2016-02-01,"2015/2016",2.41851,NA,-0.0932575026068834
"kot","us","2wk",2016-02-08,"2015/2016",2.84596,NA,-0.209524663091966
"kot","us","2wk",2016-02-15,"2015/2016",3.16601,NA,-0.0709517363884609
"kot","us","2wk",2016-02-22,"2015/2016",3.18382,NA,-0.0625203568748824
"kot","us","2wk",2016-02-29,"2015/2016",3.34967,NA,-0.0368384117428248
"kot","us","2wk",2016-03-07,"2015/2016",3.5683,NA,-0.335103311407442
"kot","us","2wk",2016-03-14,"2015/2016",3.08262,NA,-1.04980581679355
"kot","us","2wk",2016-03-21,"2015/2016",2.79466,NA,-0.78669248164022
"kot","us","2wk",2016-03-28,"2015/2016",2.48194,NA,-0.101829036701555
"kot","us","2wk",2016-04-04,"2015/2016",2.1,NA,-0.127134872743881
"kot","us","2wk",2016-04-11,"2015/2016",2.00328,NA,-0.122611001890874
"kot","us","2wk",2016-04-18,"2015/2016",1.90477,NA,-0.0409592712435857
"kot","us","2wk",2016-04-25,"2015/2016",1.7318,NA,-0.0793358266479497
"kot","us","2wk",2016-05-02,"2015/2016",1.60558,NA,-0.103609647699158
"kot","us","2wk",2016-05-09,"2015/2016",1.40574,NA,-0.0674969849260542
"kot","us","2wk",2016-05-16,"2015/2016",1.33391,NA,-0.0486704109401482
"kot","us","3wk",2015-11-02,"2015/2016",1.54546,NA,-2.1982250776698
"kot","us","3wk",2015-11-09,"2015/2016",1.64238,NA,-2.1982250776698
"kot","us","3wk",2015-11-16,"2015/2016",1.94444,NA,-2.1982250776698
"kot","us","3wk",2015-11-23,"2015/2016",1.72387,NA,-2.1982250776698
"kot","us","3wk",2015-12-01,"2015/2016",1.83466,NA,-2.1982250776698
"kot","us","3wk",2015-12-07,"2015/2016",1.92413,NA,-2.1982250776698
"kot","us","3wk",2015-12-14,"2015/2016",2.36367,NA,-2.1982250776698
"kot","us","3wk",2015-12-21,"2015/2016",2.46448,NA,-0.835947009513096
"kot","us","3wk",2015-12-30,"2015/2016",1.9951,NA,-0.751572666020103
"kot","us","3wk",2016-01-06,"2015/2016",2.04124,NA,-0.115212809638792
"kot","us","3wk",2016-01-11,"2015/2016",2.15824,NA,-1.15611678009223
"kot","us","3wk",2016-01-18,"2015/2016",2.28139,NA,-0.124052645915262
"kot","us","3wk",2016-01-25,"2015/2016",2.41851,NA,-0.251174665477871
"kot","us","3wk",2016-02-01,"2015/2016",2.84596,NA,-0.368922582980205
"kot","us","3wk",2016-02-08,"2015/2016",3.16601,NA,-0.319188574262649
"kot","us","3wk",2016-02-15,"2015/2016",3.18382,NA,-0.0440071010521455
"kot","us","3wk",2016-02-22,"2015/2016",3.34967,NA,-0.18781607651738
"kot","us","3wk",2016-02-29,"2015/2016",3.5683,NA,-0.38031871628395
"kot","us","3wk",2016-03-07,"2015/2016",3.08262,NA,-0.317227790578929
"kot","us","3wk",2016-03-14,"2015/2016",2.79466,NA,-2.5678871660998
"kot","us","3wk",2016-03-21,"2015/2016",2.48194,NA,-3.09989642222122
"kot","us","3wk",2016-03-28,"2015/2016",2.1,NA,-0.183980445309634
"kot","us","3wk",2016-04-04,"2015/2016",2.00328,NA,-0.171812813202662
"kot","us","3wk",2016-04-11,"2015/2016",1.90477,NA,-0.270424619659901
"kot","us","3wk",2016-04-18,"2015/2016",1.7318,NA,-0.0591219072412908
"kot","us","3wk",2016-04-25,"2015/2016",1.60558,NA,-0.0698486696134416
"kot","us","3wk",2016-05-02,"2015/2016",1.40574,NA,-0.0945519841971949
"kot","us","3wk",2016-05-09,"2015/2016",1.33391,NA,-0.0996003785637903
"kot","us","3wk",2016-05-16,"2015/2016",1.22655,NA,-0.0948711973908099
"kot","us","4wk",2015-11-02,"2015/2016",1.64238,NA,-2.1982250776698
"kot","us","4wk",2015-11-09,"2015/2016",1.94444,NA,-2.1982250776698
"kot","us","4wk",2015-11-16,"2015/2016",1.72387,NA,-2.1982250776698
"kot","us","4wk",2015-11-23,"2015/2016",1.83466,NA,-2.1982250776698
"kot","us","4wk",2015-12-01,"2015/2016",1.92413,NA,-2.1982250776698
"kot","us","4wk",2015-12-07,"2015/2016",2.36367,NA,-2.1982250776698
"kot","us","4wk",2015-12-14,"2015/2016",2.46448,NA,-2.1982250776698
"kot","us","4wk",2015-12-21,"2015/2016",1.9951,NA,-0.352068250638726
"kot","us","4wk",2015-12-30,"2015/2016",2.04124,NA,-0.371220135456157
"kot","us","4wk",2016-01-06,"2015/2016",2.15824,NA,-0.915309853088171
"kot","us","4wk",2016-01-11,"2015/2016",2.28139,NA,-1.02121518028805
"kot","us","4wk",2016-01-18,"2015/2016",2.41851,NA,-0.666995563436961
"kot","us","4wk",2016-01-25,"2015/2016",2.84596,NA,-0.0545038988795905
"kot","us","4wk",2016-02-01,"2015/2016",3.16601,NA,-1.37651910890007
"kot","us","4wk",2016-02-08,"2015/2016",3.18382,NA,-1.3892427668975
"kot","us","4wk",2016-02-15,"2015/2016",3.34967,NA,-0.532004443640104
"kot","us","4wk",2016-02-22,"2015/2016",3.5683,NA,-1.13869781619713
"kot","us","4wk",2016-02-29,"2015/2016",3.08262,NA,-0.284090232415935
"kot","us","4wk",2016-03-07,"2015/2016",2.79466,NA,-0.699058528497311
"kot","us","4wk",2016-03-14,"2015/2016",2.48194,NA,-2.40482123156654
"kot","us","4wk",2016-03-21,"2015/2016",2.1,NA,-5.83090446319554
"kot","us","4wk",2016-03-28,"2015/2016",2.00328,NA,-0.527130333087281
"kot","us","4wk",2016-04-04,"2015/2016",1.90477,NA,-0.214867847333242
"kot","us","4wk",2016-04-11,"2015/2016",1.7318,NA,-0.231489150853012
"kot","us","4wk",2016-04-18,"2015/2016",1.60558,NA,-0.241970423659982
"kot","us","4wk",2016-04-25,"2015/2016",1.40574,NA,-0.172074833117004
"kot","us","4wk",2016-05-02,"2015/2016",1.33391,NA,-0.182461301857715
"kot","us","4wk",2016-05-09,"2015/2016",1.22655,NA,-0.137116008909118
"kot","us","4wk",2016-05-16,"2015/2016",1.17957,NA,-0.119630680826406
